unix_timestamp,tof1
1790228003.8271296,1234,0,0,0
1790228004.0304186,1237,0,0,0
1790228004.2527707,1237,0,0,0
1790228004.4670093,1246,0,0,0
1790228004.667817,1243,0,0,0
1790228004.8737798,1232,0,0,0
1790228005.091339,1235,0,0,0
1790228005.2905989,1239,0,0,0
1790228005.5150566,1240,0,0,0
1790228005.7326121,1239,0,0,0
1790228005.9506762,1233,0,0,0
1790228006.1507187,1233,0,0,0
1790228006.3725028,1239,0,0,0
1790228006.5909538,1236,0,0,0
1790228006.7916992,1238,0,0,0
1790228007.0109272,1234,0,0,0
1790228007.2307515,1228,0,0,0
1790228007.4304075,1235,0,0,0
1790228007.650216,1238,0,0,0
1790228007.890749,1241,0,0,0
1790228008.1106133,1240,0,0,0
1790228008.3299422,1237,0,0,0
1790228008.5329275,1236,0,0,0
1790228008.7512257,1232,0,0,0
1790228008.9710097,1229,0,0,0
1790228009.1705189,1229,0,0,0
1790228009.3905716,1227,0,0,0
1790228009.610263,1224,0,0,0
1790228009.8113103,1227,0,0,0
1790228010.0133097,1232,0,0,0
1790228010.2504625,1232,0,0,0
1790228010.4735458,1230,0,0,0
1790228010.6908605,1235,0,0,0
1790228010.9104548,1234,0,0,0
1790228011.1100893,1234,0,0,0
1790228011.3111424,1239,0,0,0
1790228011.511116,1237,0,0,0
1790228011.751033,1241,0,0,0
1790228011.9506512,1242,0,0,0
1790228012.1701736,1217,0,0,0
1790228012.4101744,1213,0,0,0
1790228012.6306822,1215,0,0,0
1790228012.8436599,1212,0,0,0
1790228013.052268,1211,0,0,0
1790228013.2512553,1212,0,0,0
1790228013.472538,1213,0,0,0
1790228013.6938221,1216,0,0,0
1790228013.926166,1215,0,0,0
1790228014.09535,1220,0,0,0
1790228014.3101647,1230,0,0,0
1790228014.511547,1228,0,0,0
1790228014.7503815,1230,0,0,0
1790228014.952942,1225,0,0,0
1790228015.150502,1227,0,0,0
1790228015.3713727,1228,0,0,0
1790228015.5919516,1230,0,0,0
1790228015.7918549,1230,0,0,0
1790228016.0123022,1227,0,0,0
1790228016.2319787,1221,0,0,0
1790228016.4504225,1224,0,0,0
1790228016.672128,1221,0,0,0
1790228016.9110858,1226,0,0,0
1790228017.11058,1226,0,0,0
1790228017.3116713,1226,0,0,0
1790228017.5311685,1227,0,0,0
1790228017.755519,1226,0,0,0
1790228017.95374,1224,0,0,0
1790228018.1539195,1221,0,0,0
1790228018.3711767,1224,0,0,0
1790228018.593169,1227,0,0,0
1790228018.7925384,1223,0,0,0
1790228019.0126889,1228,0,0,0
1790228019.2507286,1224,0,0,0
1790228019.4717839,1222,0,0,0
1790228019.6734972,1226,0,0,0
1790228019.8905106,1227,0,0,0
1790228020.1101468,1226,0,0,0
1790228020.331399,1226,0,0,0
1790228020.551195,1227,0,0,0
1790228020.770373,1227,0,0,0
1790228020.9698713,1223,0,0,0
1790228021.190801,1225,0,0,0
1790228021.411197,1224,0,0,0
1790228021.6343532,1224,0,0,0
1790228021.8646474,1221,0,0,0
1790228022.070401,1222,0,0,0
1790228022.2732797,1226,0,0,0
1790228022.4710467,1230,0,0,0
1790228022.6906092,1235,0,0,0
1790228022.8916838,1239,0,0,0
1790228023.1181054,1239,0,0,0
1790228023.3130739,1238,0,0,0
1790228023.5145526,1238,0,0,0
1790228023.7510242,1237,0,0,0
1790228023.9717731,1236,0,0,0
1790228024.1728294,1243,0,0,0
1790228024.3721306,1244,0,0,0
1790228024.592097,1238,0,0,0
1790228024.7934017,1241,0,0,0
1790228024.9930298,1248,0,0,0
1790228025.2124188,1244,0,0,0
1790228025.4363832,1244,0,0,0
1790228025.6388364,1242,0,0,0
1790228025.875974,1241,0,0,0
1790228026.096786,1237,0,0,0
1790228026.2934105,1232,0,0,0
1790228026.5119262,1230,0,0,0
1790228026.7334373,1231,0,0,0
1790228026.9528139,1221,0,0,0
1790228027.1744137,1217,0,0,0
1790228027.3766465,1213,0,0,0
1790228027.8048499,1207,0,0,0
1790228028.1567028,1205,0,0,0
1790228028.1668267,1211,0,0,0
1790228028.7832289,1203,0,0,0
1790228029.0939572,1197,0,0,0
1790228029.095991,1192,0,0,0
1790228029.406282,1191,0,0,0
1790228029.7112331,1198,0,0,0
1790228029.7171268,1190,0,0,0
1790228030.0248535,1184,0,0,0
1790228030.3248203,1185,0,0,0
1790228030.337589,1176,0,0,0
1790228030.5741687,1176,0,0,0
1790228030.7345068,1178,0,0,0
1790228030.9406931,1170,0,0,0
1790228031.1543555,1168,0,0,0
1790228031.3640788,1167,0,0,0
1790228031.5598185,1157,0,0,0
1790228031.7605586,1153,0,0,0
1790228032.0282192,1152,0,0,0
1790228032.2050636,1151,0,0,0
1790228032.4164383,1148,0,0,0
1790228032.6264582,1146,0,0,0
1790228032.8438337,1148,0,0,0
1790228033.0381284,1148,0,0,0
1790228033.2712588,1148,0,0,0
1790228033.4559379,1148,0,0,0
1790228033.660995,1147,0,0,0
1790228033.9123173,1145,0,0,0
1790228034.111117,1139,0,0,0
1790228034.3016064,1137,0,0,0
1790228034.5005584,1135,0,0,0
1790228034.7157857,1139,0,0,0
1790228034.953061,1139,0,0,0
1790228035.1572707,1132,0,0,0
1790228035.3631191,1131,0,0,0
1790228035.5915627,1130,0,0,0
1790228035.7957513,1125,0,0,0
1790228036.0084186,1121,0,0,0
