unix_timestamp,x,y,z
1790136507.7023857,0.0,0.0,0.0
1790136508.7419543,-6e-05,-8e-05,0.0
1790136509.7818182,0.00074,6e-05,0.0
1790136510.8216438,0.00071,4e-05,0.0
1790136511.842727,0.00106,-0.0005,0.0
1790136512.8824503,0.00118,-0.00037,0.0
1790136513.921213,0.00081,-0.00046,0.0
1790136514.9711664,-0.00049,-0.00099,0.0
1790136516.002872,0.0004,-0.00109,0.0
1790136517.04192,0.00133,-0.00085,0.0
