unix_timestamp,esc_data
1790227986.4917202,-14,-4,19,6,3303,9460,2478,15603,227940,227941,227943,227944,0,0,0,0
1790227986.5543983,-13,-1,15,-2,2948,9471,2878,15602,227970,227971,227973,227974,0,0,0,0
1790227986.5822632,-12,6,4,-17,2701,9685,3138,15456,228000,228001,228003,228004,0,0,0,0
1790227986.6422703,-9,5,6,-7,2459,9875,3301,15238,228030,228031,228033,228034,0,0,0,0
1790227986.6826901,-8,6,8,-5,2276,10076,3465,15074,228060,228061,228063,228064,0,0,0,0
1790227986.7435956,-3,1,3,-5,2123,10222,3623,14935,228090,228091,228093,228094,0,0,0,0
1790227986.7869933,-12,3,0,-7,1992,10341,3774,14810,228120,228121,228123,228124,0,0,0,0
1790227986.9062076,1,2,3,-5,1870,10450,3910,14697,228150,228151,228153,228154,0,0,0,0
1790227986.915369,-6,-1,4,-5,1774,10537,4037,14603,228180,228181,228183,228184,0,0,0,0
1790227986.9519265,-8,-11,8,9,1684,10547,4141,14580,228210,228211,228213,228214,0,0,0,0
1790227986.9898865,-14,-16,11,44,1302,10141,4397,15200,228240,228241,228243,228244,0,0,0,0
1790227987.046902,-26,-26,28,19,769,9549,4954,16066,228270,228271,228273,228274,0,0,0,0
1790227987.114415,-22,-11,26,20,155,9051,5606,16617,228300,228301,228303,228304,0,0,0,0
1790227987.171248,-16,-11,9,5,32511,8773,5989,16903,228330,228331,228333,228334,0,0,0,0
1790227987.2063704,-6,-6,9,3,32282,8548,6211,17008,228360,228361,228363,228364,0,0,0,0
1790227987.2487524,-19,-18,31,16,31457,7647,7140,18025,228420,228421,228423,228424,0,0,0,0
1790227987.331705,-28,-15,23,12,30767,6999,7881,18539,228450,228451,228453,228454,0,0,0,0
1790227987.354379,-15,-10,8,10,30211,6638,8370,18939,228480,228481,228483,228484,0,0,0,0
1790227987.410345,-11,-7,11,8,29761,6305,8606,19050,228510,228511,228513,228514,0,0,0,0
1790227987.486091,-8,-11,10,17,29486,6007,8884,19432,228540,228541,228543,228544,0,0,0,0
1790227987.5614445,-15,-10,21,14,29158,5645,9286,19886,228570,228571,228573,228574,0,0,0,0
1790227987.586399,-14,-10,17,16,28843,5346,9875,20380,228600,228601,228603,228604,0,0,0,0
1790227987.6265008,-11,-9,16,20,28550,5155,10364,20809,228630,228631,228633,228634,0,0,0,0
1790227987.6994264,3,2,11,6,28480,5180,10716,21109,228660,228661,228663,228664,0,0,0,0
1790227987.739451,4,2,4,0,28523,5313,10955,21245,228690,228691,228693,228694,0,0,0,0
1790227987.8025723,-2,1,4,-3,28473,5378,11039,21207,228720,228721,228723,228724,0,0,0,0
1790227987.831511,-8,1,4,-2,28393,5428,11088,21135,228750,228751,228753,228754,0,0,0,0
1790227987.893845,-7,-1,3,-1,28328,5482,11140,21073,228780,228781,228783,228784,0,0,0,0
1790227987.9392908,-2,29,3,-3,28272,5529,11193,21024,228810,228811,228813,228814,0,0,0,0
1790227987.9869468,-4,-2,-1,1,28222,5563,11228,20980,228840,228841,228843,228844,0,0,0,0
1790227988.058239,2,-7,0,-2,28185,5587,11260,20957,228870,228871,228873,228874,0,0,0,0
1790227988.0850677,-24,-10,8,29,27945,5412,11444,21285,228900,228901,228903,228904,0,0,0,0
1790227988.1475167,-29,-25,35,26,27327,4904,11991,22226,228930,228931,228933,228934,0,0,0,0
1790227988.198297,-18,-13,15,15,26761,4368,12723,22884,228960,228961,228963,228964,0,0,0,0
1790227988.2511895,-10,-14,18,13,26348,3871,13205,23313,228990,228991,228993,228994,0,0,0,0
1790227988.330403,-11,-9,6,8,26085,3575,13478,23578,229020,229021,229023,229024,0,0,0,0
1790227988.3598144,-14,-9,10,8,25793,3316,13684,23776,229050,229051,229053,229054,0,0,0,0
1790227988.385686,-19,-18,22,19,25373,2965,14132,24260,229080,229081,229083,229084,0,0,0,0
1790227988.5329914,-13,-11,17,17,24185,1867,15397,25381,229140,229141,229143,229144,0,0,0,0
1790227988.5504284,-10,-14,6,1,23914,1511,15723,25713,229170,229171,229173,229174,0,0,0,0
1790227988.6434422,-23,-20,20,16,22753,425,16798,26743,229260,229261,229263,229264,0,0,0,0
1790227988.7168908,-21,-15,17,12,22170,32737,17358,27154,229290,229291,229293,229294,0,0,0,0
1790227988.7601132,-15,-4,15,7,21722,32451,17862,27487,229320,229321,229323,229324,0,0,0,0
1790227988.8220994,-11,-4,8,-2,21306,32290,18229,27602,229350,229351,229353,229354,0,0,0,0
1790227988.8671083,-6,0,3,-5,21094,32325,18394,27547,229380,229381,229383,229384,0,0,0,0
1790227988.9051986,-2,0,7,-9,20990,32434,18474,27420,229410,229411,229413,229414,0,0,0,0
1790227988.9697633,-8,6,2,-6,20893,32532,18569,27302,229440,229441,229443,229444,0,0,0,0
1790227989.0060387,-3,5,5,-5,20791,32630,18668,27173,229470,229471,229473,229474,0,0,0,0
1790227989.070677,-3,0,9,-8,20675,32740,18780,27036,229500,229501,229503,229504,0,0,0,0
1790227989.1628277,-14,2,6,-4,20528,109,18918,26898,229530,229531,229533,229534,0,0,0,0
1790227989.1690793,-20,-19,4,28,20313,32719,19096,27039,229560,229561,229563,229564,0,0,0,0
1790227989.204174,-7,-6,18,24,19996,32343,19448,28247,229590,229591,229593,229594,0,0,0,0
1790227989.2669158,-12,-14,16,12,19697,31980,19881,28756,229620,229621,229623,229624,0,0,0,0
1790227989.329008,-20,-11,23,7,19211,31489,20340,29020,229650,229651,229653,229654,0,0,0,0
1790227989.3837335,-16,-8,12,13,18772,31174,20761,29271,229680,229681,229683,229684,0,0,0,0
1790227989.4276998,-13,-15,14,13,18387,30796,21081,29630,229710,229711,229713,229714,0,0,0,0
1790227989.4852188,-18,-14,21,17,17890,30315,21536,30118,229740,229741,229743,229744,0,0,0,0
1790227989.5244632,-11,-23,13,19,17423,29901,21989,30669,229770,229771,229773,229774,0,0,0,0
1790227989.5917878,-20,-13,13,8,17099,29534,22381,31044,229800,229801,229803,229804,0,0,0,0
1790227989.6454146,-16,-10,13,7,16658,29185,22735,31216,229830,229831,229833,229834,0,0,0,0
1790227989.6858537,-15,-16,13,19,16199,28829,23239,31669,229860,229861,229863,229864,0,0,0,0
1790227989.7451444,-17,-14,11,11,15733,28360,23708,32219,229890,229891,229893,229894,0,0,0,0
1790227989.785405,-12,-15,13,5,15258,27968,24058,32570,229920,229921,229923,229924,0,0,0,0
1790227989.8453486,-4,-11,4,9,15066,27781,24258,25,229950,229951,229953,229954,0,0,0,0
1790227989.9064965,1,-6,-3,3,15029,27734,24328,110,229980,229981,229983,229984,0,0,0,0
1790227989.965077,-4,-4,-1,-1,15030,27752,24326,91,230040,230041,230043,230044,0,0,0,0
1790227990.0245113,2,-1,-1,-3,15018,27761,24336,78,230070,230071,230073,230074,0,0,0,0
1790227990.1092608,0,0,-5,-2,15008,27771,24345,65,230100,230101,230103,230104,0,0,0,0
1790227990.1456935,-2,0,-2,-3,15001,27781,24353,56,230130,230131,230133,230134,0,0,0,0
1790227990.2051098,-1,-5,2,-1,14998,27785,24355,54,230190,230191,230193,230194,0,0,0,0
1790227990.244431,-4,3,-2,-2,14996,27788,24357,46,230220,230221,230223,230224,0,0,0,0
1790227990.3040886,-1,-2,-3,-3,14981,27803,24373,34,230250,230251,230253,230254,0,0,0,0
1790227990.3662097,-7,2,-4,-5,14978,27808,24375,29,230280,230281,230283,230284,0,0,0,0
1790227990.407249,-2,3,1,1,14979,27806,24370,30,230310,230311,230313,230314,0,0,0,0
1790227990.4662206,-1,9,1,-5,14981,27803,24366,34,230340,230341,230343,230344,0,0,0,0
1790227990.5282145,1,5,1,2,14984,27804,24365,35,230370,230371,230373,230374,0,0,0,0
1790227990.5701878,-1,0,2,-1,14983,27803,24365,34,230400,230401,230403,230404,0,0,0,0
1790227990.6252046,0,1,-2,-5,14982,27805,24366,32,230430,230431,230433,230434,0,0,0,0
1790227990.665479,2,-1,-2,-2,14981,27807,24366,31,230460,230461,230463,230464,0,0,0,0
